folder,file,frames_processed,features_computed,output_path
SparklingTapir,530169751.parquet,182798,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/530169751_features.parquet
SparklingTapir,58714936.parquet,20118,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/58714936_features.parquet
SparklingTapir,606764826.parquet,58800,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/606764826_features.parquet
SparklingTapir,670910750.parquet,230860,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/670910750_features.parquet
SparklingTapir,738250759.parquet,245994,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/738250759_features.parquet
SparklingTapir,762080930.parquet,62118,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/762080930_features.parquet
SparklingTapir,961245099.parquet,194068,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/961245099_features.parquet
SparklingTapir,981363505.parquet,15456,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/SparklingTapir/981363505_features.parquet
TranquilPanther,1057775501.parquet,227529,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1057775501_features.parquet
TranquilPanther,1360332361.parquet,221939,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1360332361_features.parquet
TranquilPanther,1456719978.parquet,207873,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1456719978_features.parquet
TranquilPanther,1462669248.parquet,1895227,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1462669248_features.parquet
TranquilPanther,1510465149.parquet,660049,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1510465149_features.parquet
TranquilPanther,1557355665.parquet,232503,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1557355665_features.parquet
TranquilPanther,1582739342.parquet,1606416,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1582739342_features.parquet
TranquilPanther,1651649809.parquet,229095,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1651649809_features.parquet
TranquilPanther,1732555338.parquet,730907,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1732555338_features.parquet
TranquilPanther,1735658729.parquet,1471225,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1735658729_features.parquet
TranquilPanther,1831430173.parquet,237747,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1831430173_features.parquet
TranquilPanther,1831501720.parquet,216614,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1831501720_features.parquet
TranquilPanther,1895797255.parquet,211818,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1895797255_features.parquet
TranquilPanther,1907520217.parquet,440819,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1907520217_features.parquet
TranquilPanther,1979655353.parquet,502432,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/1979655353_features.parquet
TranquilPanther,2138781893.parquet,376017,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/2138781893_features.parquet
TranquilPanther,357532314.parquet,234265,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/357532314_features.parquet
TranquilPanther,431495718.parquet,1820511,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/431495718_features.parquet
TranquilPanther,477037938.parquet,873720,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/477037938_features.parquet
TranquilPanther,489560891.parquet,705804,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/489560891_features.parquet
TranquilPanther,62660378.parquet,908078,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/62660378_features.parquet
TranquilPanther,651966739.parquet,740454,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/651966739_features.parquet
TranquilPanther,675356666.parquet,439881,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/675356666_features.parquet
TranquilPanther,675808983.parquet,201710,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/675808983_features.parquet
TranquilPanther,962638464.parquet,223207,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/TranquilPanther/962638464_features.parquet
UppityFerret,1085105007.parquet,262864,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/1085105007_features.parquet
UppityFerret,1131517877.parquet,403676,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/1131517877_features.parquet
UppityFerret,1170955420.parquet,368396,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/1170955420_features.parquet
UppityFerret,1197493895.parquet,413056,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/1197493895_features.parquet
UppityFerret,1266852458.parquet,397040,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/1266852458_features.parquet
UppityFerret,1335286655.parquet,369096,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/1335286655_features.parquet
UppityFerret,1610683375.parquet,419384,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/1610683375_features.parquet
UppityFerret,1725214092.parquet,397740,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/1725214092_features.parquet
UppityFerret,1960237444.parquet,416192,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/1960237444_features.parquet
UppityFerret,203484552.parquet,363300,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/203484552_features.parquet
UppityFerret,2045808129.parquet,416080,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/2045808129_features.parquet
UppityFerret,2104375029.parquet,407092,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/2104375029_features.parquet
UppityFerret,403002745.parquet,417648,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/403002745_features.parquet
UppityFerret,414099215.parquet,417424,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/414099215_features.parquet
UppityFerret,50183736.parquet,415380,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/50183736_features.parquet
UppityFerret,532567355.parquet,416584,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/532567355_features.parquet
UppityFerret,602691466.parquet,409892,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/602691466_features.parquet
UppityFerret,659002593.parquet,394436,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/659002593_features.parquet
UppityFerret,815797699.parquet,418600,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/815797699_features.parquet
UppityFerret,86824777.parquet,374332,10,/home/rahuladhi/Desktop/AI/MABe/data/features_intermediate/UppityFerret/86824777_features.parquet
